 Step;                               Task;                               File;      Line;                 Function;        Time(s);        Time(%);     Memory(GB);      Memory(%);         CPU(%);Comment;
 3148;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0012;         0.0054;        31.1562;        73.3088;         0.0000;     ;
 3149;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0002;        31.1562;        73.3088;         0.0000;     ;
 3150;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0004;        31.1562;        73.3088;         0.0000;     ;
 3151;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0270;         0.1220;        31.1562;        73.3088;         0.0000;     ;
 3152;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0201;         0.0908;        31.1562;        73.3088;         0.0000;     ;
 3153;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0353;         0.1594;        31.1562;        73.3088;         0.0000;     ;
 3154;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0446;         0.2014;        31.1875;        73.3824;         0.0000;     ;
 3155;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0000;        31.1875;        73.3824;         0.0000;     ;
 3156;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0000;        31.1875;        73.3824;         0.0000;     ;
 3157;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0008;         0.0035;        31.1875;        73.3824;         0.0000;     ;
 3158;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0034;         0.0155;        31.1875;        73.3824;         0.0000;     ;
 3159;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0005;        31.1875;        73.3824;         0.0000;     ;
 3160;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0018;         0.0081;        31.1875;        73.3824;         0.0000;     ;
 3161;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0014;         0.0065;        31.1875;        73.3824;         0.0000;     ;
 3162;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0016;         0.0072;        31.1875;        73.3824;         0.0000;     ;
 3163;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0029;         0.0131;        31.1875;        73.3824;         0.0000;     ;
 3164;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0018;         0.0081;        31.1875;        73.3824;         0.0000;     ;
 3165;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0009;         0.0039;        31.1875;        73.3824;         0.0000;     ;
 3166;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0008;         0.0036;        31.1875;        73.3824;         0.0000;     ;
 3167;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0015;         0.0066;        31.1875;        73.3824;         0.0000;     ;
 3168;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0049;         0.0219;        31.1875;        73.3824;         0.0000;     ;
 3169;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0003;        31.1875;        73.3824;         0.0000;     ;
 3170;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0014;         0.0061;        31.1875;        73.3824;         0.0000;     ;
 3171;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0012;         0.0052;        31.1875;        73.3824;         0.0000;     ;
 3172;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0007;         0.0033;        31.1875;        73.3824;         0.0000;     ;
 3173;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0003;         0.0014;        31.1875;        73.3824;         0.0000;     ;
 3174;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0016;         0.0071;        31.1875;        73.3824;         0.0000;     ;
 3175;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0003;         0.0015;        31.1875;        73.3824;         0.0000;     ;
 3176;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0006;        31.1875;        73.3824;         0.0000;     ;
 3177;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0015;         0.0066;        31.1875;        73.3824;         0.0000;     ;
